mmsi,timestamp,latitude,longitude,speed,heading,created_at,date,hour,speed_knots,mmsi_str
538090571,2025-06-05 23:03:38,1.1530016666666667,103.76194666666667,12.1,244.7,2025-06-06 12:47:53,2025-06-05,23,12.1,538090571
538090571,2025-06-05 23:03:38,1.1530016666666667,103.76194666666667,12.1,244.7,2025-06-06 13:07:09,2025-06-05,23,12.1,538090571
538090571,2025-06-05 23:03:38,1.1530016666666667,103.76194666666667,12.1,244.7,2025-06-06 13:36:28,2025-06-05,23,12.1,538090571
613490000,2025-06-05 23:03:38,1.22934,103.91926666666667,8.1,245.8,2025-06-06 12:50:01,2025-06-05,23,8.1,613490000
613490000,2025-06-05 23:03:38,1.22934,103.91926666666667,8.1,245.8,2025-06-06 13:10:07,2025-06-05,23,8.1,613490000
613490000,2025-06-05 23:03:38,1.22934,103.91926666666667,8.1,245.8,2025-06-06 13:39:41,2025-06-05,23,8.1,613490000
235108697,2025-06-05 23:03:39,1.0971733333333333,103.89120333333334,0.0,135.3,2025-06-06 12:48:14,2025-06-05,23,0.0,235108697
235108697,2025-06-05 23:03:39,1.0971733333333333,103.89120333333334,0.0,135.3,2025-06-06 13:07:39,2025-06-05,23,0.0,235108697
235108697,2025-06-05 23:03:39,1.0971733333333333,103.89120333333334,0.0,135.3,2025-06-06 13:36:59,2025-06-05,23,0.0,235108697
563010650,2025-06-05 23:03:39,1.2702466666666665,103.88936,10.6,274.7,2025-06-06 12:50:17,2025-06-05,23,10.6,563010650
563010650,2025-06-05 23:03:39,1.2702466666666665,103.88936,10.6,274.7,2025-06-06 13:10:28,2025-06-05,23,10.6,563010650
563010650,2025-06-05 23:03:39,1.2702466666666665,103.88936,10.6,274.7,2025-06-06 13:40:04,2025-06-05,23,10.6,563010650
563029230,2025-06-05 23:03:39,1.19808,103.74881833333333,0.1,339.8,2025-06-06 12:47:35,2025-06-05,23,0.1,563029230
563029230,2025-06-05 23:03:39,1.19808,103.74881833333333,0.1,339.8,2025-06-06 13:06:47,2025-06-05,23,0.1,563029230
563029230,2025-06-05 23:03:39,1.19808,103.74881833333333,0.1,339.8,2025-06-06 13:36:05,2025-06-05,23,0.1,563029230
563035740,2025-06-05 23:03:39,1.28357,103.89171,0.1,116.4,2025-06-06 12:48:03,2025-06-05,23,0.1,563035740
563035740,2025-06-05 23:03:39,1.28357,103.89171,0.1,116.4,2025-06-06 13:07:23,2025-06-05,23,0.1,563035740
563035740,2025-06-05 23:03:39,1.28357,103.89171,0.1,116.4,2025-06-06 13:36:43,2025-06-05,23,0.1,563035740
636022207,2025-06-05 23:03:39,1.1470883333333333,103.47663166666666,8.5,119.9,2025-06-06 12:47:32,2025-06-05,23,8.5,636022207
636022207,2025-06-05 23:03:39,1.1470883333333333,103.47663166666666,8.5,119.9,2025-06-06 13:06:43,2025-06-05,23,8.5,636022207
636022207,2025-06-05 23:03:39,1.1470883333333333,103.47663166666666,8.5,119.9,2025-06-06 13:36:00,2025-06-05,23,8.5,636022207
533133132,2025-06-05 23:03:40,1.3013716666666668,103.75479999999999,0.0,334.3,2025-06-06 12:48:51,2025-06-05,23,0.0,533133132
533133132,2025-06-05 23:03:40,1.3013716666666668,103.75479999999999,0.0,334.3,2025-06-06 13:08:31,2025-06-05,23,0.0,533133132
533133132,2025-06-05 23:03:40,1.3013716666666668,103.75479999999999,0.0,334.3,2025-06-06 13:37:59,2025-06-05,23,0.0,533133132
563060200,2025-06-05 23:03:40,1.2638166666666666,103.836265,0.0,231.4,2025-06-06 12:47:36,2025-06-05,23,0.0,563060200
563060200,2025-06-05 23:03:40,1.2638166666666666,103.836265,0.0,231.4,2025-06-06 13:06:49,2025-06-05,23,0.0,563060200
563060200,2025-06-05 23:03:40,1.2638166666666666,103.836265,0.0,231.4,2025-06-06 13:36:06,2025-06-05,23,0.0,563060200
563069100,2025-06-05 23:03:40,1.2995033333333335,103.99936666666667,1.8,94.4,2025-06-06 12:47:35,2025-06-05,23,1.8,563069100
563069100,2025-06-05 23:03:40,1.2995033333333335,103.99936666666667,1.8,94.4,2025-06-06 13:06:47,2025-06-05,23,1.8,563069100
563069100,2025-06-05 23:03:40,1.2995033333333335,103.99936666666667,1.8,94.4,2025-06-06 13:36:05,2025-06-05,23,1.8,563069100
563142000,2025-06-05 23:03:40,1.2676666666666667,103.79607,9.8,141.8,2025-06-06 12:50:11,2025-06-05,23,9.8,563142000
563142000,2025-06-05 23:03:40,1.2676666666666667,103.79607,9.8,141.8,2025-06-06 13:10:22,2025-06-05,23,9.8,563142000
563142000,2025-06-05 23:03:40,1.2676666666666667,103.79607,9.8,141.8,2025-06-06 13:39:56,2025-06-05,23,9.8,563142000
565459000,2025-06-05 23:03:40,1.2339116666666667,103.88032666666666,5.6,218.9,2025-06-06 12:48:26,2025-06-05,23,5.6,565459000
565459000,2025-06-05 23:03:40,1.2339116666666667,103.88032666666666,5.6,218.9,2025-06-06 13:07:56,2025-06-05,23,5.6,565459000
565459000,2025-06-05 23:03:40,1.2339116666666667,103.88032666666666,5.6,218.9,2025-06-06 13:37:17,2025-06-05,23,5.6,565459000
566724000,2025-06-05 23:03:40,1.21994,103.72843166666667,0.0,265.6,2025-06-06 12:50:02,2025-06-05,23,0.0,566724000
566724000,2025-06-05 23:03:40,1.21994,103.72843166666667,0.0,265.6,2025-06-06 13:10:10,2025-06-05,23,0.0,566724000
566724000,2025-06-05 23:03:40,1.21994,103.72843166666667,0.0,265.6,2025-06-06 13:39:43,2025-06-05,23,0.0,566724000
255806255,2025-06-05 23:03:41,1.2714816666666666,103.95656000000001,0.3,90.9,2025-06-06 12:50:48,2025-06-05,23,0.3,255806255
255806255,2025-06-05 23:03:41,1.2714816666666666,103.95656000000001,0.3,90.9,2025-06-06 13:11:09,2025-06-05,23,0.3,255806255
255806255,2025-06-05 23:03:41,1.2714816666666666,103.95656000000001,0.3,90.9,2025-06-06 13:40:47,2025-06-05,23,0.3,255806255
525500381,2025-06-05 23:03:41,1.4340166666666667,103.92135333333334,0.1,0.0,2025-06-06 12:47:33,2025-06-05,23,0.1,525500381
525500381,2025-06-05 23:03:41,1.4340166666666667,103.92135333333334,0.1,0.0,2025-06-06 13:06:44,2025-06-05,23,0.1,525500381
525500381,2025-06-05 23:03:41,1.4340166666666667,103.92135333333334,0.1,0.0,2025-06-06 13:36:01,2025-06-05,23,0.1,525500381
563031580,2025-06-05 23:03:41,1.2856916666666665,103.89605499999999,0.0,360.0,2025-06-06 12:49:16,2025-06-05,23,0.0,563031580
563031580,2025-06-05 23:03:41,1.2856916666666665,103.89605499999999,0.0,360.0,2025-06-06 13:09:04,2025-06-05,23,0.0,563031580
563031580,2025-06-05 23:03:41,1.2856916666666665,103.89605499999999,0.0,360.0,2025-06-06 13:38:36,2025-06-05,23,0.0,563031580
311018800,2025-06-05 23:03:42,1.2657333333333334,103.989125,4.8,272.8,2025-06-06 12:49:51,2025-06-05,23,4.8,311018800
311018800,2025-06-05 23:03:42,1.2657333333333334,103.989125,4.8,272.8,2025-06-06 13:09:54,2025-06-05,23,4.8,311018800
311018800,2025-06-05 23:03:42,1.2657333333333334,103.989125,4.8,272.8,2025-06-06 13:39:26,2025-06-05,23,4.8,311018800
356441000,2025-06-05 23:03:42,1.1904266666666667,103.59354166666667,10.1,283.3,2025-06-06 12:48:59,2025-06-05,23,10.1,356441000
356441000,2025-06-05 23:03:42,1.1904266666666667,103.59354166666667,10.1,283.3,2025-06-06 13:08:41,2025-06-05,23,10.1,356441000
356441000,2025-06-05 23:03:42,1.1904266666666667,103.59354166666667,10.1,283.3,2025-06-06 13:38:10,2025-06-05,23,10.1,356441000
477959300,2025-06-05 23:03:42,1.2078516666666668,103.87361,10.0,247.3,2025-06-06 12:48:57,2025-06-05,23,10.0,477959300
477959300,2025-06-05 23:03:42,1.2078516666666668,103.87361,10.0,247.3,2025-06-06 13:08:38,2025-06-05,23,10.0,477959300
477959300,2025-06-05 23:03:42,1.2078516666666668,103.87361,10.0,247.3,2025-06-06 13:38:06,2025-06-05,23,10.0,477959300
538003355,2025-06-05 23:03:42,1.1523833333333333,103.74736833333333,6.3,235.9,2025-06-06 12:50:24,2025-06-05,23,6.3,538003355
538003355,2025-06-05 23:03:42,1.1523833333333333,103.74736833333333,6.3,235.9,2025-06-06 13:10:38,2025-06-05,23,6.3,538003355
538003355,2025-06-05 23:03:42,1.1523833333333333,103.74736833333333,6.3,235.9,2025-06-06 13:40:13,2025-06-05,23,6.3,538003355
563132700,2025-06-05 23:03:42,1.2398850000000001,103.90126833333333,6.6,229.7,2025-06-06 12:49:41,2025-06-05,23,6.6,563132700
563132700,2025-06-05 23:03:42,1.2398850000000001,103.90126833333333,6.6,229.7,2025-06-06 13:09:40,2025-06-05,23,6.6,563132700
563132700,2025-06-05 23:03:42,1.2398850000000001,103.90126833333333,6.6,229.7,2025-06-06 13:39:10,2025-06-05,23,6.6,563132700
563147700,2025-06-05 23:03:42,1.2908116666666667,103.76008333333333,0.0,273.5,2025-06-06 12:50:04,2025-06-05,23,0.0,563147700
563147700,2025-06-05 23:03:42,1.2908116666666667,103.76008333333333,0.0,273.5,2025-06-06 13:10:12,2025-06-05,23,0.0,563147700
563147700,2025-06-05 23:03:42,1.2908116666666667,103.76008333333333,0.0,273.5,2025-06-06 13:39:46,2025-06-05,23,0.0,563147700
566824000,2025-06-05 23:03:42,1.2245016666666666,103.71242666666667,0.0,344.0,2025-06-06 12:48:32,2025-06-05,23,0.0,566824000
566824000,2025-06-05 23:03:42,1.2245016666666666,103.71242666666667,0.0,344.0,2025-06-06 13:08:04,2025-06-05,23,0.0,566824000
566824000,2025-06-05 23:03:42,1.2245016666666666,103.71242666666667,0.0,344.0,2025-06-06 13:37:27,2025-06-05,23,0.0,566824000
574001740,2025-06-05 23:03:42,1.2745733333333333,103.74558833333334,6.6,126.8,2025-06-06 12:48:11,2025-06-05,23,6.6,574001740
574001740,2025-06-05 23:03:42,1.2745733333333333,103.74558833333334,6.6,126.8,2025-06-06 13:07:34,2025-06-05,23,6.6,574001740
574001740,2025-06-05 23:03:42,1.2745733333333333,103.74558833333334,6.6,126.8,2025-06-06 13:36:54,2025-06-05,23,6.6,574001740
533132942,2025-06-05 23:03:43,1.27366,103.78473166666666,0.0,310.3,2025-06-06 12:48:20,2025-06-05,23,0.0,533132942
533132942,2025-06-05 23:03:43,1.27366,103.78473166666666,0.0,310.3,2025-06-06 13:07:48,2025-06-05,23,0.0,533132942
533132942,2025-06-05 23:03:43,1.27366,103.78473166666666,0.0,310.3,2025-06-06 13:37:09,2025-06-05,23,0.0,533132942
563190900,2025-06-05 23:03:43,1.2938616666666667,103.95259333333334,0.1,148.2,2025-06-06 12:47:58,2025-06-05,23,0.1,563190900
563190900,2025-06-05 23:03:43,1.2938616666666667,103.95259333333334,0.1,148.2,2025-06-06 13:07:17,2025-06-05,23,0.1,563190900
563190900,2025-06-05 23:03:43,1.2938616666666667,103.95259333333334,0.1,148.2,2025-06-06 13:36:36,2025-06-05,23,0.1,563190900
566185000,2025-06-05 23:03:43,1.2604250000000001,103.62402166666668,0.0,136.0,2025-06-06 12:48:00,2025-06-05,23,0.0,566185000
566185000,2025-06-05 23:03:43,1.2604250000000001,103.62402166666668,0.0,136.0,2025-06-06 13:07:20,2025-06-05,23,0.0,566185000
566185000,2025-06-05 23:03:43,1.2604250000000001,103.62402166666668,0.0,136.0,2025-06-06 13:36:40,2025-06-05,23,0.0,566185000
566540000,2025-06-05 23:03:43,1.29296,103.93429333333333,0.0,294.5,2025-06-06 12:51:07,2025-06-05,23,0.0,566540000
566540000,2025-06-05 23:03:43,1.29296,103.93429333333333,0.0,294.5,2025-06-06 13:11:32,2025-06-05,23,0.0,566540000
566540000,2025-06-05 23:03:43,1.29296,103.93429333333333,0.0,294.5,2025-06-06 13:41:14,2025-06-05,23,0.0,566540000
566763000,2025-06-05 23:03:43,1.1526116666666666,103.45592333333335,11.3,121.0,2025-06-06 12:47:10,2025-06-05,23,11.3,566763000
566763000,2025-06-05 23:03:43,1.1526116666666666,103.45592333333335,11.3,121.0,2025-06-06 13:06:14,2025-06-05,23,11.3,566763000
566763000,2025-06-05 23:03:43,1.1526116666666666,103.45592333333335,11.3,121.0,2025-06-06 13:35:23,2025-06-05,23,11.3,566763000
572242220,2025-06-05 23:03:43,1.1947266666666667,103.88394333333333,4.9,68.0,2025-06-06 12:49:58,2025-06-05,23,4.9,572242220
572242220,2025-06-05 23:03:43,1.1947266666666667,103.88394333333333,4.9,68.0,2025-06-06 13:10:04,2025-06-05,23,4.9,572242220
572242220,2025-06-05 23:03:43,1.1947266666666667,103.88394333333333,4.9,68.0,2025-06-06 13:39:37,2025-06-05,23,4.9,572242220
255915689,2025-06-05 23:03:44,1.264055,103.835035,0.0,149.7,2025-06-06 12:48:26,2025-06-05,23,0.0,255915689
255915689,2025-06-05 23:03:44,1.264055,103.835035,0.0,149.7,2025-06-06 13:07:55,2025-06-05,23,0.0,255915689
255915689,2025-06-05 23:03:44,1.264055,103.835035,0.0,149.7,2025-06-06 13:37:17,2025-06-05,23,0.0,255915689
431986000,2025-06-05 23:03:44,1.2777516666666666,103.75470333333332,0.0,122.3,2025-06-06 12:48:17,2025-06-05,23,0.0,431986000
431986000,2025-06-05 23:03:44,1.2777516666666666,103.75470333333332,0.0,122.3,2025-06-06 13:07:44,2025-06-05,23,0.0,431986000
431986000,2025-06-05 23:03:44,1.2777516666666666,103.75470333333332,0.0,122.3,2025-06-06 13:37:05,2025-06-05,23,0.0,431986000
563034080,2025-06-05 23:03:44,1.286205,103.89390666666667,0.0,329.0,2025-06-06 12:50:36,2025-06-05,23,0.0,563034080
563034080,2025-06-05 23:03:44,1.286205,103.89390666666667,0.0,329.0,2025-06-06 13:10:54,2025-06-05,23,0.0,563034080
563034080,2025-06-05 23:03:44,1.286205,103.89390666666667,0.0,329.0,2025-06-06 13:40:29,2025-06-05,23,0.0,563034080
563226900,2025-06-05 23:03:44,1.29665,103.98671833333333,0.2,112.2,2025-06-06 12:50:55,2025-06-05,23,0.2,563226900
563226900,2025-06-05 23:03:44,1.29665,103.98671833333333,0.2,112.2,2025-06-06 13:11:17,2025-06-05,23,0.2,563226900
563226900,2025-06-05 23:03:44,1.29665,103.98671833333333,0.2,112.2,2025-06-06 13:40:55,2025-06-05,23,0.2,563226900
626534000,2025-06-05 23:03:44,1.1234866666666667,103.90508666666666,0.1,328.6,2025-06-06 12:48:40,2025-06-05,23,0.1,626534000
626534000,2025-06-05 23:03:44,1.1234866666666667,103.90508666666666,0.1,328.6,2025-06-06 13:08:15,2025-06-05,23,0.1,626534000
626534000,2025-06-05 23:03:44,1.1234866666666667,103.90508666666666,0.1,328.6,2025-06-06 13:37:39,2025-06-05,23,0.1,626534000
563250600,2025-06-05 23:03:45,1.2618699999999998,103.81850333333334,0.0,0.0,2025-06-06 12:49:01,2025-06-05,23,0.0,563250600
563250600,2025-06-05 23:03:45,1.2618699999999998,103.81850333333334,0.0,0.0,2025-06-06 13:08:44,2025-06-05,23,0.0,563250600
563250600,2025-06-05 23:03:45,1.2618699999999998,103.81850333333334,0.0,0.0,2025-06-06 13:38:12,2025-06-05,23,0.0,563250600
566116000,2025-06-05 23:03:45,1.2844683333333333,103.96311999999999,4.2,256.9,2025-06-06 12:51:01,2025-06-05,23,4.2,566116000
566116000,2025-06-05 23:03:45,1.2844683333333333,103.96311999999999,4.2,256.9,2025-06-06 13:11:24,2025-06-05,23,4.2,566116000
566116000,2025-06-05 23:03:45,1.2844683333333333,103.96311999999999,4.2,256.9,2025-06-06 13:41:03,2025-06-05,23,4.2,566116000
525018201,2025-06-05 23:03:46,1.184415,103.86175833333333,4.7,309.3,2025-06-06 12:49:13,2025-06-05,23,4.7,525018201
525018201,2025-06-05 23:03:46,1.184415,103.86175833333333,4.7,309.3,2025-06-06 13:09:00,2025-06-05,23,4.7,525018201
525018201,2025-06-05 23:03:46,1.184415,103.86175833333333,4.7,309.3,2025-06-06 13:38:31,2025-06-05,23,4.7,525018201
565112000,2025-06-05 23:03:46,1.2340966666666666,103.80686666666666,0.0,5.2,2025-06-06 12:47:04,2025-06-05,23,0.0,565112000
565112000,2025-06-05 23:03:46,1.2340966666666666,103.80686666666666,0.0,5.2,2025-06-06 13:06:05,2025-06-05,23,0.0,565112000
565112000,2025-06-05 23:03:46,1.2340966666666666,103.80686666666666,0.0,5.2,2025-06-06 13:35:13,2025-06-05,23,0.0,565112000
566449000,2025-06-05 23:03:46,1.2938683333333332,103.97622,0.1,307.0,2025-06-06 12:47:19,2025-06-05,23,0.1,566449000
566449000,2025-06-05 23:03:46,1.2938683333333332,103.97622,0.1,307.0,2025-06-06 13:06:25,2025-06-05,23,0.1,566449000
566449000,2025-06-05 23:03:46,1.2938683333333332,103.97622,0.1,307.0,2025-06-06 13:35:36,2025-06-05,23,0.1,566449000
566687000,2025-06-05 23:03:46,1.2963666666666667,103.94832333333333,0.0,275.6,2025-06-06 12:49:55,2025-06-05,23,0.0,566687000
566687000,2025-06-05 23:03:46,1.2963666666666667,103.94832333333333,0.0,275.6,2025-06-06 13:10:00,2025-06-05,23,0.0,566687000
566687000,2025-06-05 23:03:46,1.2963666666666667,103.94832333333333,0.0,275.6,2025-06-06 13:39:33,2025-06-05,23,0.0,566687000
241522000,2025-06-05 23:03:47,1.229865,103.79685833333333,0.0,304.6,2025-06-06 12:47:16,2025-06-05,23,0.0,241522000
241522000,2025-06-05 23:03:47,1.229865,103.79685833333333,0.0,304.6,2025-06-06 13:06:21,2025-06-05,23,0.0,241522000
241522000,2025-06-05 23:03:47,1.229865,103.79685833333333,0.0,304.6,2025-06-06 13:35:31,2025-06-05,23,0.0,241522000
271040307,2025-06-05 23:03:47,41.01193,29.010651666666668,0.1,0.0,2025-06-06 12:49:01,2025-06-05,23,0.1,271040307
271040307,2025-06-05 23:03:47,41.01193,29.010651666666668,0.1,0.0,2025-06-06 13:08:43,2025-06-05,23,0.1,271040307
271040307,2025-06-05 23:03:47,41.01193,29.010651666666668,0.1,0.0,2025-06-06 13:38:12,2025-06-05,23,0.1,271040307
563034500,2025-06-05 23:03:47,1.2628966666666666,103.82100666666666,0.0,0.0,2025-06-06 12:50:22,2025-06-05,23,0.0,563034500
563034500,2025-06-05 23:03:47,1.2628966666666666,103.82100666666666,0.0,0.0,2025-06-06 13:10:36,2025-06-05,23,0.0,563034500
563034500,2025-06-05 23:03:47,1.2628966666666666,103.82100666666666,0.0,0.0,2025-06-06 13:40:12,2025-06-05,23,0.0,563034500
563073360,2025-06-05 23:03:47,1.239695,103.657845,7.7,156.4,2025-06-06 12:50:32,2025-06-05,23,7.7,563073360
563073360,2025-06-05 23:03:47,1.239695,103.657845,7.7,156.4,2025-06-06 13:10:48,2025-06-05,23,7.7,563073360
563073360,2025-06-05 23:03:47,1.239695,103.657845,7.7,156.4,2025-06-06 13:40:24,2025-06-05,23,7.7,563073360
563780000,2025-06-05 23:03:47,1.2299933333333333,103.78377333333333,15.6,14.0,2025-06-06 12:47:25,2025-06-05,23,15.6,563780000
563780000,2025-06-05 23:03:47,1.2299933333333333,103.78377333333333,15.6,14.0,2025-06-06 13:06:33,2025-06-05,23,15.6,563780000
563780000,2025-06-05 23:03:47,1.2299933333333333,103.78377333333333,15.6,14.0,2025-06-06 13:35:47,2025-06-05,23,15.6,563780000
565523000,2025-06-05 23:03:47,1.2932983333333332,103.97096333333334,0.0,293.6,2025-06-06 12:47:58,2025-06-05,23,0.0,565523000
565523000,2025-06-05 23:03:47,1.2932983333333332,103.97096333333334,0.0,293.6,2025-06-06 13:07:17,2025-06-05,23,0.0,565523000
565523000,2025-06-05 23:03:47,1.2932983333333332,103.97096333333334,0.0,293.6,2025-06-06 13:36:37,2025-06-05,23,0.0,565523000
636022767,2025-06-05 23:03:47,36.02068666666666,-6.398355,10.9,290.3,2025-06-06 12:48:03,2025-06-05,23,10.9,636022767
636022767,2025-06-05 23:03:47,36.02068666666666,-6.398355,10.9,290.3,2025-06-06 13:07:23,2025-06-05,23,10.9,636022767
636022767,2025-06-05 23:03:47,36.02068666666666,-6.398355,10.9,290.3,2025-06-06 13:36:43,2025-06-05,23,10.9,636022767
563124400,2025-06-05 23:03:48,1.26904,103.76887333333335,0.0,336.5,2025-06-06 12:48:46,2025-06-05,23,0.0,563124400
563124400,2025-06-05 23:03:48,1.26904,103.76887333333335,0.0,336.5,2025-06-06 13:08:23,2025-06-05,23,0.0,563124400
563124400,2025-06-05 23:03:48,1.26904,103.76887333333335,0.0,336.5,2025-06-06 13:37:50,2025-06-05,23,0.0,563124400
563459000,2025-06-05 23:03:48,1.4641449999999998,103.82359666666666,0.1,94.8,2025-06-06 12:47:57,2025-06-05,23,0.1,563459000
563459000,2025-06-05 23:03:48,1.4641449999999998,103.82359666666666,0.1,94.8,2025-06-06 13:07:16,2025-06-05,23,0.1,563459000
563459000,2025-06-05 23:03:48,1.4641449999999998,103.82359666666666,0.1,94.8,2025-06-06 13:36:36,2025-06-05,23,0.1,563459000
566052000,2025-06-05 23:03:48,1.2257216666666666,103.62444666666667,0.0,289.9,2025-06-06 12:48:42,2025-06-05,23,0.0,566052000
566052000,2025-06-05 23:03:48,1.2257216666666666,103.62444666666667,0.0,289.9,2025-06-06 13:08:18,2025-06-05,23,0.0,566052000
566052000,2025-06-05 23:03:48,1.2257216666666666,103.62444666666667,0.0,289.9,2025-06-06 13:37:43,2025-06-05,23,0.0,566052000
636012196,2025-06-05 23:03:48,1.200205,103.68422333333334,0.1,319.8,2025-06-06 12:49:43,2025-06-05,23,0.1,636012196
636012196,2025-06-05 23:03:48,1.200205,103.68422333333334,0.1,319.8,2025-06-06 13:09:43,2025-06-05,23,0.1,636012196
636012196,2025-06-05 23:03:48,1.200205,103.68422333333334,0.1,319.8,2025-06-06 13:39:14,2025-06-05,23,0.1,636012196
525119148,2025-06-05 23:03:49,1.2502616666666666,103.88118666666666,3.2,252.2,2025-06-06 12:50:58,2025-06-05,23,3.2,525119148
525119148,2025-06-05 23:03:49,1.2502616666666666,103.88118666666666,3.2,252.2,2025-06-06 13:11:21,2025-06-05,23,3.2,525119148
525119148,2025-06-05 23:03:49,1.2502616666666666,103.88118666666666,3.2,252.2,2025-06-06 13:40:59,2025-06-05,23,3.2,525119148
538008923,2025-06-05 23:03:49,1.1659816666666667,103.798705,12.9,53.8,2025-06-06 12:50:41,2025-06-05,23,12.9,538008923
538008923,2025-06-05 23:03:49,1.1659816666666667,103.798705,12.9,53.8,2025-06-06 13:11:01,2025-06-05,23,12.9,538008923
538008923,2025-06-05 23:03:49,1.1659816666666667,103.798705,12.9,53.8,2025-06-06 13:40:38,2025-06-05,23,12.9,538008923
563019440,2025-06-05 23:03:49,1.2853883333333334,103.73401333333332,2.8,288.5,2025-06-06 12:47:51,2025-06-05,23,2.8,563019440
563019440,2025-06-05 23:03:49,1.2853883333333334,103.73401333333332,2.8,288.5,2025-06-06 13:07:07,2025-06-05,23,2.8,563019440
563019440,2025-06-05 23:03:49,1.2853883333333334,103.73401333333332,2.8,288.5,2025-06-06 13:36:26,2025-06-05,23,2.8,563019440
563180700,2025-06-05 23:03:49,1.2947783333333334,103.98431000000001,0.1,315.2,2025-06-06 12:47:56,2025-06-05,23,0.1,563180700
563180700,2025-06-05 23:03:49,1.2947783333333334,103.98431000000001,0.1,315.2,2025-06-06 13:07:14,2025-06-05,23,0.1,563180700
563180700,2025-06-05 23:03:49,1.2947783333333334,103.98431000000001,0.1,315.2,2025-06-06 13:36:34,2025-06-05,23,0.1,563180700
564375000,2025-06-05 23:03:49,1.29494,103.96063666666667,0.1,278.2,2025-06-06 12:50:27,2025-06-05,23,0.1,564375000
564375000,2025-06-05 23:03:49,1.29494,103.96063666666667,0.1,278.2,2025-06-06 13:10:42,2025-06-05,23,0.1,564375000
564375000,2025-06-05 23:03:49,1.29494,103.96063666666667,0.1,278.2,2025-06-06 13:40:17,2025-06-05,23,0.1,564375000
566701000,2025-06-05 23:03:49,1.2996616666666665,103.95106166666666,0.1,327.3,2025-06-06 12:50:14,2025-06-05,23,0.1,566701000
566701000,2025-06-05 23:03:49,1.2996616666666665,103.95106166666666,0.1,327.3,2025-06-06 13:10:25,2025-06-05,23,0.1,566701000
566701000,2025-06-05 23:03:49,1.2996616666666665,103.95106166666666,0.1,327.3,2025-06-06 13:39:59,2025-06-05,23,0.1,566701000
563032950,2025-06-05 23:03:50,1.28563,103.89614833333333,102.3,360.0,2025-06-06 12:49:02,2025-06-05,23,102.3,563032950
563032950,2025-06-05 23:03:50,1.28563,103.89614833333333,102.3,360.0,2025-06-06 13:08:44,2025-06-05,23,102.3,563032950
563032950,2025-06-05 23:03:50,1.28563,103.89614833333333,102.3,360.0,2025-06-06 13:38:14,2025-06-05,23,102.3,563032950
564046000,2025-06-05 23:03:50,1.2192450000000001,103.735685,0.0,357.2,2025-06-06 12:49:08,2025-06-05,23,0.0,564046000
564046000,2025-06-05 23:03:50,1.2192450000000001,103.735685,0.0,357.2,2025-06-06 13:08:54,2025-06-05,23,0.0,564046000
564046000,2025-06-05 23:03:50,1.2192450000000001,103.735685,0.0,357.2,2025-06-06 13:38:25,2025-06-05,23,0.0,564046000
566241000,2025-06-05 23:03:50,1.23526,103.68475833333333,0.0,332.9,2025-06-06 12:50:22,2025-06-05,23,0.0,566241000
566241000,2025-06-05 23:03:50,1.23526,103.68475833333333,0.0,332.9,2025-06-06 13:10:36,2025-06-05,23,0.0,566241000
566241000,2025-06-05 23:03:50,1.23526,103.68475833333333,0.0,332.9,2025-06-06 13:40:11,2025-06-05,23,0.0,566241000
636014107,2025-06-05 23:03:50,1.2943183333333332,103.721865,1.7,271.3,2025-06-06 12:48:50,2025-06-05,23,1.7,636014107
636014107,2025-06-05 23:03:50,1.2943183333333332,103.721865,1.7,271.3,2025-06-06 13:08:29,2025-06-05,23,1.7,636014107
636014107,2025-06-05 23:03:50,1.2943183333333332,103.721865,1.7,271.3,2025-06-06 13:37:56,2025-06-05,23,1.7,636014107
636022036,2025-06-05 23:03:50,1.2675766666666666,103.78054333333333,1.5,84.5,2025-06-06 12:49:16,2025-06-05,23,1.5,636022036
636022036,2025-06-05 23:03:50,1.2675766666666666,103.78054333333333,1.5,84.5,2025-06-06 13:09:05,2025-06-05,23,1.5,636022036
636022036,2025-06-05 23:03:50,1.2675766666666666,103.78054333333333,1.5,84.5,2025-06-06 13:38:36,2025-06-05,23,1.5,636022036
341886001,2025-06-05 23:03:51,41.025668333333336,28.999003333333334,8.7,32.5,2025-06-06 12:48:31,2025-06-05,23,8.7,341886001
341886001,2025-06-05 23:03:51,41.025668333333336,28.999003333333334,8.7,32.5,2025-06-06 13:08:03,2025-06-05,23,8.7,341886001
341886001,2025-06-05 23:03:51,41.025668333333336,28.999003333333334,8.7,32.5,2025-06-06 13:37:27,2025-06-05,23,8.7,341886001
525109017,2025-06-05 23:03:51,1.1802,103.94876666666667,1.2,92.0,2025-06-06 12:50:13,2025-06-05,23,1.2,525109017
525109017,2025-06-05 23:03:51,1.1802,103.94876666666667,1.2,92.0,2025-06-06 13:10:24,2025-06-05,23,1.2,525109017
525109017,2025-06-05 23:03:51,1.1802,103.94876666666667,1.2,92.0,2025-06-06 13:39:58,2025-06-05,23,1.2,525109017
563066180,2025-06-05 23:03:51,1.2634666666666667,103.83005333333334,0.0,360.0,2025-06-06 12:48:09,2025-06-05,23,0.0,563066180
563066180,2025-06-05 23:03:51,1.2634666666666667,103.83005333333334,0.0,360.0,2025-06-06 13:07:31,2025-06-05,23,0.0,563066180
563066180,2025-06-05 23:03:51,1.2634666666666667,103.83005333333334,0.0,360.0,2025-06-06 13:36:51,2025-06-05,23,0.0,563066180
